架次编号,时刻（s）,阶段,状态,链路裕量（dB）
T21,756.812,cruise,直连,10.723
T21,757.812,cruise,直连,10.695
T21,758.812,cruise,直连,10.667
T21,759.811,cruise,直连,10.638
T21,760.811,cruise,直连,10.61
T21,761.81,cruise,直连,10.582
T21,762.81,cruise,直连,10.554
T21,763.809,cruise,直连,10.526
T21,764.809,cruise,直连,10.498
T21,765.808,cruise,直连,10.471
T21,766.808,cruise,直连,10.443
T21,767.807,cruise,直连,10.416
T21,768.807,cruise,直连,10.388
T21,769.806,cruise,直连,10.361
T21,770.806,cruise,直连,10.333
T21,771.806,cruise,直连,10.306
T21,772.805,cruise,直连,10.279
T21,773.805,cruise,直连,10.252
T21,774.804,cruise,直连,10.225
T21,775.804,cruise,直连,10.198
T21,776.803,cruise,直连,10.171
T21,777.803,cruise,直连,10.145
T21,778.802,cruise,直连,10.118
T21,779.802,cruise,直连,0.092
T21,780.801,cruise,直连,0.065
T21,781.801,cruise,直连,0.039
T21,782.801,cruise,直连,10.012
T21,783.8,cruise,中继,7.303
T21,784.8,cruise,中继,7.313
T21,785.799,cruise,中继,7.322
T21,786.799,cruise,中继,7.331
T21,787.798,cruise,中继,7.34
T21,788.798,cruise,中继,7.349
T21,789.797,cruise,中继,7.358
T21,790.797,cruise,中继,7.367
T21,791.796,cruise,中继,7.375
T21,792.796,cruise,中继,7.384
T21,793.796,cruise,中继,7.392
T21,794.795,cruise,中继,7.4
T21,795.795,cruise,中继,7.408
T21,796.794,cruise,中继,7.416
T21,797.794,cruise,中继,7.423
T21,798.793,cruise,中继,7.43
T21,799.793,cruise,中继,7.438
T21,800.792,cruise,中继,7.445
T21,801.792,cruise,中继,7.452
T21,802.791,cruise,中继,7.458
T21,803.791,cruise,中继,7.465
T21,804.79,cruise,中继,7.471
T21,805.79,cruise,中继,7.478
T21,806.79,cruise,中继,7.484
T21,807.789,cruise,中继,7.49
T21,808.789,cruise,中继,7.495
T21,809.788,cruise,中继,7.501
T21,810.788,cruise,中继,7.506
T21,811.787,cruise,中继,7.511
T21,812.787,cruise,中继,7.516
T21,813.786,cruise,中继,7.521
T21,814.786,cruise,中继,7.526
T21,815.785,cruise,中继,7.531
T21,816.785,cruise,中继,7.535
T21,817.785,cruise,中继,7.539
T21,818.784,cruise,中继,7.543
T21,819.784,cruise,中继,7.547
T21,820.783,cruise,中继,7.55
T21,821.783,cruise,中继,7.554
T21,822.782,cruise,中继,7.557
T21,823.782,cruise,中继,7.56
T21,824.781,cruise,中继,7.563
T21,825.781,cruise,中继,7.566
T21,826.78,cruise,中继,7.568
T21,827.78,cruise,中继,7.571
T21,828.78,cruise,中继,7.573
T21,829.779,cruise,中继,7.575
T21,830.779,cruise,中继,7.577
T21,831.778,cruise,中继,7.578
T21,832.778,cruise,中继,7.58
T21,832.778,descent,中继,7.58
T21,833.772,descent,中继,7.579
T21,834.765,descent,中继,7.578
T21,835.759,descent,中继,7.577
T21,836.753,descent,中继,7.576
T21,837.747,descent,中继,7.575
T21,838.741,descent,中继,7.574
T21,839.735,descent,中继,7.572
T21,840.729,descent,中继,7.571
T21,841.723,descent,中继,7.57
T21,842.716,descent,中继,7.569
T21,843.71,descent,中继,7.568
T21,844.704,descent,中继,7.567
T21,845.698,descent,中继,7.566
T21,846.692,descent,中继,7.565
T21,847.686,descent,中继,7.563
T21,848.68,descent,中继,7.562
T21,849.674,descent,中继,7.561
T21,850.668,descent,中继,7.56
T21,851.661,descent,中继,7.559
T21,852.655,descent,中继,7.558
T21,853.649,descent,中继,7.556
T21,854.643,descent,中继,7.555
T21,855.637,descent,中继,7.554
T21,856.631,descent,中继,7.553
T21,857.625,descent,中继,7.551
T21,858.619,descent,中继,7.55
T21,859.612,descent,中继,7.549
T21,860.606,descent,中继,7.548
T21,861.6,descent,中继,7.546
T21,862.594,descent,中继,7.545
T21,863.588,descent,中继,7.544
T21,864.582,descent,中继,7.543
T21,865.576,descent,中继,7.541
T21,866.57,descent,中继,7.54
T21,867.563,descent,中继,7.539
T21,868.557,descent,中继,7.537
T21,869.551,descent,中继,7.536
T21,870.545,descent,中继,7.535
T21,871.539,descent,中继,7.534
T21,872.533,descent,中继,7.532
T21,873.527,descent,中继,7.531
T21,874.521,descent,中继,7.529
T21,875.514,descent,中继,7.528
T21,876.508,descent,中继,7.527
T21,877.502,descent,中继,7.525
T21,878.496,descent,中继,7.524
T21,879.49,descent,中继,7.523
T21,880.484,descent,中继,7.521
T21,881.478,descent,中继,7.52
T21,882.472,descent,中继,7.518
T21,883.465,descent,中继,7.517
T21,884.459,descent,中继,7.516
T21,885.453,descent,中继,7.514
T21,886.447,descent,中继,7.513
T21,887.441,descent,中继,7.511
T21,888.435,descent,中继,7.51
T21,889.429,descent,中继,7.508
T21,890.423,descent,中继,7.507
T21,891.417,descent,中继,7.505
T21,892.41,descent,中继,7.504
T21,893.404,descent,中继,7.502
T21,894.398,descent,中继,7.501
T21,894.398,handover,中继,7.501
T21,1074.398,handover,中继,7.501
T21,1074.398,climb,中继,7.501
T21,1075.386,climb,中继,7.503
T21,1076.373,climb,中继,7.504
T21,1077.361,climb,中继,7.506
T21,1078.348,climb,中继,7.508
T21,1079.336,climb,中继,7.51
T21,1080.323,climb,中继,7.511
T21,1081.311,climb,中继,7.513
T21,1082.298,climb,中继,7.515
T21,1083.286,climb,中继,7.517
T21,1084.273,climb,中继,7.518
T21,1085.261,climb,中继,7.52
T21,1086.248,climb,中继,7.522
T21,1087.236,climb,中继,7.523
T21,1088.223,climb,中继,7.525
T21,1089.211,climb,中继,7.527
T21,1090.198,climb,中继,7.528
T21,1091.186,climb,中继,7.53
T21,1092.173,climb,中继,7.531
T21,1093.161,climb,中继,7.533
T21,1094.148,climb,中继,7.535
T21,1095.136,climb,中继,7.536
T21,1096.123,climb,中继,7.538
T21,1097.111,climb,中继,7.539
T21,1098.098,climb,中继,7.541
T21,1099.086,climb,中继,7.542
T21,1100.073,climb,中继,7.544
T21,1101.061,climb,中继,7.545
T21,1102.048,climb,中继,7.547
T21,1103.036,climb,中继,7.548
T21,1104.023,climb,中继,7.55
T21,1105.011,climb,中继,7.551
T21,1105.998,climb,中继,7.553
T21,1106.986,climb,中继,7.554
T21,1107.973,climb,中继,7.556
T21,1108.961,climb,中继,7.557
T21,1109.948,climb,中继,7.559
T21,1110.936,climb,中继,7.56
T21,1111.923,climb,中继,7.561
T21,1112.911,climb,中继,7.563
T21,1113.898,climb,中继,7.564
T21,1114.886,climb,中继,7.566
T21,1115.873,climb,中继,7.567
T21,1116.861,climb,中继,7.568
T21,1117.848,climb,中继,7.57
T21,1118.836,climb,中继,7.571
T21,1119.823,climb,中继,7.572
T21,1120.811,climb,中继,7.574
T21,1121.798,climb,中继,7.575
T21,1122.786,climb,中继,7.576
T21,1123.773,climb,中继,7.577
T21,1124.761,climb,中继,7.579
T21,1125.749,climb,中继,7.58
T21,1125.749,cruise,中继,7.58
T21,1126.748,cruise,中继,7.578
T21,1127.748,cruise,中继,7.577
T21,1128.747,cruise,中继,7.575
T21,1129.747,cruise,中继,7.573
T21,1130.746,cruise,中继,7.571
T21,1131.746,cruise,中继,7.568
T21,1132.745,cruise,中继,7.566
T21,1133.745,cruise,中继,7.563
T21,1134.744,cruise,中继,7.56
T21,1135.744,cruise,中继,7.557
T21,1136.743,cruise,中继,7.554
T21,1137.743,cruise,中继,7.55
T21,1138.743,cruise,中继,7.547
T21,1139.742,cruise,中继,7.543
T21,1140.742,cruise,中继,7.539
T21,1141.741,cruise,中继,7.535
T21,1142.741,cruise,中继,7.531
T21,1143.74,cruise,中继,7.526
T21,1144.74,cruise,中继,7.521
T21,1145.739,cruise,中继,7.516
T21,1146.739,cruise,中继,7.511
T21,1147.738,cruise,中继,7.506
T21,1148.738,cruise,中继,7.501
T21,1149.738,cruise,中继,7.495
T21,1150.737,cruise,中继,7.49
T21,1151.737,cruise,中继,7.484
T21,1152.736,cruise,中继,7.478
T21,1153.736,cruise,中继,7.471
T21,1154.735,cruise,中继,7.465
T21,1155.735,cruise,中继,7.458
T21,1156.734,cruise,中继,7.452
T21,1157.734,cruise,中继,7.445
T21,1158.733,cruise,中继,7.438
T21,1159.733,cruise,中继,7.43
T21,1160.733,cruise,中继,7.423
T21,1161.732,cruise,中继,7.416
T21,1162.732,cruise,中继,7.408
T21,1163.731,cruise,中继,7.4
T21,1164.731,cruise,中继,7.392
T21,1165.73,cruise,中继,7.384
T21,1166.73,cruise,中继,7.375
T21,1167.729,cruise,中继,7.367
T21,1168.729,cruise,中继,7.358
T21,1169.728,cruise,中继,7.349
T21,1170.728,cruise,中继,7.34
T21,1171.727,cruise,中继,7.331
T21,1172.727,cruise,中继,7.322
T21,1173.727,cruise,中继,7.313
T21,1174.726,cruise,中继,7.303
T21,1175.726,cruise,直连,10.012
T21,1176.725,cruise,直连,0.039
T21,1177.725,cruise,直连,0.065
T21,1178.724,cruise,直连,0.092
T21,1179.724,cruise,直连,10.118
T21,1180.723,cruise,直连,10.145
T21,1181.723,cruise,直连,10.171
T21,1182.722,cruise,直连,10.198
T21,1183.722,cruise,直连,10.225
T21,1184.722,cruise,直连,10.252
T21,1185.721,cruise,直连,10.279
T21,1186.721,cruise,直连,10.306
T21,1187.72,cruise,直连,10.333
T21,1188.72,cruise,直连,10.361
T21,1189.719,cruise,直连,10.388
T21,1190.719,cruise,直连,10.416
T21,1191.718,cruise,直连,10.443
T21,1192.718,cruise,直连,10.471
T21,1193.717,cruise,直连,10.498
T21,1194.717,cruise,直连,10.526
T21,1195.717,cruise,直连,10.554
T21,1196.716,cruise,直连,10.582
T21,1197.716,cruise,直连,10.61
T21,1198.715,cruise,直连,10.638
T21,1199.715,cruise,直连,10.667
T21,1200.714,cruise,直连,10.695
T21,1201.714,cruise,直连,10.723
T21,1202.713,cruise,直连,10.752
T21,1203.713,cruise,直连,10.781
T21,1204.712,cruise,直连,10.809
T21,1205.712,cruise,直连,10.838
T21,1206.712,cruise,直连,10.867
T21,1207.711,cruise,直连,10.896
T21,1208.711,cruise,直连,10.925
T21,1209.71,cruise,直连,10.954
T21,1210.71,cruise,直连,10.984
T21,1211.709,cruise,直连,11.013
T21,1212.709,cruise,直连,11.042
T21,1213.708,cruise,直连,11.072
T21,1214.708,cruise,直连,11.102
T21,1215.707,cruise,直连,11.132
T21,1216.707,cruise,直连,11.161
T21,1217.706,cruise,直连,11.191
T21,1218.706,cruise,直连,11.222
T21,1219.706,cruise,直连,11.252
T21,1220.705,cruise,直连,11.282
T21,1221.705,cruise,直连,11.312
T21,1222.704,cruise,直连,11.343
T21,1223.704,cruise,直连,11.374
T21,1224.703,cruise,直连,11.404
T21,1225.703,cruise,直连,11.435
T21,1226.702,cruise,直连,11.466
T21,1227.702,cruise,直连,11.497
T21,1228.701,cruise,直连,11.528
T21,1229.701,cruise,直连,11.56
T21,1230.701,cruise,直连,11.591
T21,1231.7,cruise,直连,11.623
T21,1232.7,cruise,直连,11.654
T21,1233.699,cruise,直连,11.686
T21,1234.699,cruise,直连,11.718
T21,1235.698,cruise,直连,11.75
T21,1236.698,cruise,直连,11.782
T21,1237.697,cruise,直连,11.814
T21,1238.697,cruise,直连,11.846
T21,1239.696,cruise,直连,11.879
T21,1240.696,cruise,直连,11.911
T21,1241.696,cruise,直连,11.944
T21,1242.695,cruise,直连,11.977
T21,1243.695,cruise,直连,12.01
T21,1244.694,cruise,直连,12.043
T21,1245.694,cruise,直连,12.076
T21,1246.693,cruise,直连,12.109
T21,1247.693,cruise,直连,12.143
T21,1248.692,cruise,直连,12.176
T21,1249.692,cruise,直连,12.21
T21,1250.691,cruise,直连,12.244
T21,1251.691,cruise,直连,12.277
T21,1252.69,cruise,直连,12.312
T21,1253.69,cruise,直连,12.346
T21,1254.69,cruise,直连,12.38
T21,1255.689,cruise,直连,12.415
T21,1256.689,cruise,直连,12.449
T21,1257.688,cruise,直连,12.484
T21,1258.688,cruise,直连,12.519
T21,1259.687,cruise,直连,12.554
T21,1260.687,cruise,直连,12.589
T21,1261.686,cruise,直连,12.624
T21,1262.686,cruise,直连,12.66
T21,1263.685,cruise,直连,12.695
T21,1264.685,cruise,直连,12.731
T21,1265.685,cruise,直连,12.767
T21,1266.684,cruise,直连,12.803
T21,1267.684,cruise,直连,12.839
T21,1268.683,cruise,直连,12.875
T21,1269.683,cruise,直连,12.912
T21,1270.682,cruise,直连,12.948
T21,1271.682,cruise,直连,12.985
T21,1272.681,cruise,直连,13.022
T21,1273.681,cruise,直连,13.059
T21,1274.68,cruise,直连,13.096
T21,1275.68,cruise,直连,13.134
T21,1276.68,cruise,直连,13.171
T21,1277.679,cruise,直连,13.209
T21,1278.679,cruise,直连,13.247
T21,1279.678,cruise,直连,13.285
T21,1280.678,cruise,直连,13.323
T21,1281.677,cruise,直连,13.361
T21,1282.677,cruise,直连,13.4
T21,1283.676,cruise,直连,13.439
T21,1284.676,cruise,直连,13.477
T21,1285.675,cruise,直连,13.517
T21,1286.675,cruise,直连,13.556
T21,1287.675,cruise,直连,13.595
T21,1288.674,cruise,直连,13.635
T21,1289.674,cruise,直连,13.674
T21,1290.673,cruise,直连,13.714
T21,1291.673,cruise,直连,13.754
T21,1292.672,cruise,直连,13.795
T21,1293.672,cruise,直连,13.835
T21,1294.671,cruise,直连,13.876
T21,1295.671,cruise,直连,13.917
T21,1296.67,cruise,直连,13.958
T21,1297.67,cruise,直连,13.999
T21,1298.669,cruise,直连,14.04
T21,1299.669,cruise,直连,14.082
T21,1300.669,cruise,直连,14.124
T21,1301.668,cruise,直连,14.166
T21,1302.668,cruise,直连,14.208
T21,1303.667,cruise,直连,14.25
T21,1304.667,cruise,直连,14.293
T21,1305.666,cruise,直连,14.336
T21,1306.666,cruise,直连,14.379
T21,1307.665,cruise,直连,14.422
T21,1308.665,cruise,直连,14.465
T21,1309.664,cruise,直连,14.509
T21,1310.664,cruise,直连,14.553
T21,1311.664,cruise,直连,14.597
T21,1312.663,cruise,直连,14.641
T21,1313.663,cruise,直连,14.686
T21,1314.662,cruise,直连,14.731
T21,1315.662,cruise,直连,14.775
T21,1316.661,cruise,直连,14.821
T21,1317.661,cruise,直连,14.866
T21,1318.66,cruise,直连,14.912
T21,1319.66,cruise,直连,14.958
T21,1320.659,cruise,直连,15.004
T21,1321.659,cruise,直连,15.05
T21,1322.659,cruise,直连,15.097
T21,1323.658,cruise,直连,15.144
T21,1324.658,cruise,直连,15.191
T21,1325.657,cruise,直连,15.238
T21,1326.657,cruise,直连,15.286
T21,1327.656,cruise,直连,15.334
T21,1328.656,cruise,直连,15.382
T21,1329.655,cruise,直连,15.43
T21,1330.655,cruise,直连,15.479
T21,1331.654,cruise,直连,15.528
T21,1332.654,cruise,直连,15.577
T21,1333.653,cruise,直连,15.626
T21,1334.653,cruise,直连,15.676
T21,1335.653,cruise,直连,15.726
T21,1336.652,cruise,直连,15.776
T21,1337.652,cruise,直连,15.827
T21,1338.651,cruise,直连,15.878
T21,1339.651,cruise,直连,15.929
T21,1340.65,cruise,直连,15.98
T21,1341.65,cruise,直连,16.032
T21,1342.649,cruise,直连,16.084
T21,1343.649,cruise,直连,16.136
T21,1344.648,cruise,直连,16.189
T21,1345.648,cruise,直连,16.242
T21,1346.648,cruise,直连,16.295
T21,1347.647,cruise,直连,16.349
T21,1348.647,cruise,直连,16.403
T21,1349.646,cruise,直连,16.457
T21,1350.646,cruise,直连,16.512
T21,1351.645,cruise,直连,16.566
T21,1352.645,cruise,直连,16.622
T21,1353.644,cruise,直连,16.677
T21,1354.644,cruise,直连,16.733
T21,1355.643,cruise,直连,16.789
T21,1356.643,cruise,直连,16.846
T21,1357.643,cruise,直连,16.903
T21,1358.642,cruise,直连,16.96
T21,1359.642,cruise,直连,17.018
T21,1360.641,cruise,直连,17.076
T21,1361.641,cruise,直连,17.135
T21,1362.64,cruise,直连,17.193
T21,1363.64,cruise,直连,17.253
T21,1364.639,cruise,直连,17.312
T21,1365.639,cruise,直连,17.372
T21,1366.638,cruise,直连,17.432
T21,1367.638,cruise,直连,17.493
T21,1368.638,cruise,直连,17.554
T21,1369.637,cruise,直连,17.616
T21,1370.637,cruise,直连,17.678
T21,1371.636,cruise,直连,17.741
T21,1372.636,cruise,直连,17.803
T21,1373.635,cruise,直连,17.867
T21,1374.635,cruise,直连,17.93
T21,1375.634,cruise,直连,17.995
T21,1376.634,cruise,直连,18.059
T21,1377.633,cruise,直连,18.124
T21,1378.633,cruise,直连,18.19
T21,1379.632,cruise,直连,18.256
T21,1380.632,cruise,直连,18.322
T21,1381.632,cruise,直连,18.389
T21,1382.631,cruise,直连,18.457
T21,1383.631,cruise,直连,18.525
T21,1384.63,cruise,直连,18.593
T21,1385.63,cruise,直连,18.662
T21,1386.629,cruise,直连,18.732
T21,1387.629,cruise,直连,18.802
T21,1388.628,cruise,直连,18.873
T21,1389.628,cruise,直连,18.944
T21,1390.627,cruise,直连,19.015
T21,1391.627,cruise,直连,19.088
T21,1392.627,cruise,直连,19.16
T21,1393.626,cruise,直连,19.234
T21,1394.626,cruise,直连,19.308
T21,1395.625,cruise,直连,19.382
T21,1396.625,cruise,直连,19.457
T21,1397.624,cruise,直连,19.533
T21,1398.624,cruise,直连,19.609
T21,1399.623,cruise,直连,19.686
T21,1400.623,cruise,直连,19.764
T21,1401.622,cruise,直连,19.842
T21,1402.622,cruise,直连,19.921
T21,1403.622,cruise,直连,20.0
T21,1404.621,cruise,直连,20.081
T21,1405.621,cruise,直连,20.162
T21,1406.62,cruise,直连,20.243
T21,1407.62,cruise,直连,20.325
T21,1408.619,cruise,直连,20.408
T21,1409.619,cruise,直连,20.492
T21,1410.618,cruise,直连,20.577
T21,1411.618,cruise,直连,20.662
T21,1412.617,cruise,直连,20.748
T21,1413.617,cruise,直连,20.834
T21,1414.616,cruise,直连,20.922
T21,1415.616,cruise,直连,21.01
T21,1416.616,cruise,直连,21.099
T21,1417.615,cruise,直连,21.189
T21,1418.615,cruise,直连,21.28
T21,1419.614,cruise,直连,21.371
T21,1420.614,cruise,直连,21.464
T21,1421.613,cruise,直连,21.557
T21,1422.613,cruise,直连,21.651
T21,1423.612,cruise,直连,21.746
T21,1424.612,cruise,直连,21.842
T21,1425.611,cruise,直连,21.939
T21,1426.611,cruise,直连,22.037
T21,1427.611,cruise,直连,22.136
T21,1428.61,cruise,直连,22.236
T21,1429.61,cruise,直连,22.336
T21,1430.609,cruise,直连,22.438
T21,1431.609,cruise,直连,22.541
T21,1432.608,cruise,直连,22.644
T21,1433.608,cruise,直连,22.749
T21,1434.607,cruise,直连,22.855
T21,1435.607,cruise,直连,22.962
T21,1436.606,cruise,直连,23.07
T21,1437.606,cruise,直连,23.179
T21,1438.606,cruise,直连,23.289
T21,1439.605,cruise,直连,23.4
T21,1440.605,cruise,直连,23.513
T21,1441.604,cruise,直连,23.626
T21,1442.604,cruise,直连,23.741
T21,1443.603,cruise,直连,23.857
T21,1444.603,cruise,直连,23.974
T21,1445.602,cruise,直连,24.092
T21,1446.602,cruise,直连,24.212
T21,1447.601,cruise,直连,24.332
T21,1448.601,cruise,直连,24.454
T21,1449.601,cruise,直连,24.577
T21,1450.6,cruise,直连,24.702
T21,1451.6,cruise,直连,24.827
T21,1452.599,cruise,直连,24.954
T21,1453.599,cruise,直连,25.082
T21,1454.598,cruise,直连,25.211
T21,1455.598,cruise,直连,25.342
T21,1456.597,cruise,直连,25.474
T21,1457.597,cruise,直连,25.607
T21,1458.596,cruise,直连,25.741
T21,1459.596,cruise,直连,25.876
T21,1460.595,cruise,直连,26.013
T21,1461.595,cruise,直连,26.15
T21,1462.595,cruise,直连,26.289
T21,1463.594,cruise,直连,26.429
T21,1464.594,cruise,直连,26.57
T21,1465.593,cruise,直连,26.712
T21,1466.593,cruise,直连,26.855
T21,1467.592,cruise,直连,26.998
T21,1468.592,cruise,直连,27.143
T21,1469.591,cruise,直连,27.288
T21,1470.591,cruise,直连,27.433
T21,1471.59,cruise,直连,27.58
T21,1472.59,cruise,直连,27.726
T21,1473.59,cruise,直连,27.873
T21,1474.589,cruise,直连,28.02
T21,1475.589,cruise,直连,28.166
T21,1476.588,cruise,直连,28.313
T21,1477.588,cruise,直连,28.459
T21,1478.587,cruise,直连,28.604
T21,1479.587,cruise,直连,28.748
T21,1480.586,cruise,直连,28.891
T21,1481.586,cruise,直连,29.033
T21,1482.585,cruise,直连,29.172
T21,1483.585,cruise,直连,29.31
T21,1484.585,cruise,直连,29.445
T21,1485.584,cruise,直连,29.577
T21,1486.584,cruise,直连,29.705
T21,1487.583,cruise,直连,29.83
T21,1488.583,cruise,直连,29.951
T21,1489.582,cruise,直连,30.067
T21,1490.582,cruise,直连,30.178
T21,1491.581,cruise,直连,30.283
T21,1492.581,cruise,直连,30.382
T21,1493.58,cruise,直连,30.475
T21,1494.58,cruise,直连,30.56
T21,1495.579,cruise,直连,30.638
T21,1496.579,cruise,直连,30.708
T21,1497.579,cruise,直连,30.77
T21,1498.578,cruise,直连,30.822
T21,1499.578,cruise,直连,30.866
T21,1500.577,cruise,直连,30.9
T21,1501.577,cruise,直连,30.925
T21,1502.576,cruise,直连,30.94
T21,1503.576,cruise,直连,30.945
T21,1503.576,descent,直连,30.945
T21,1504.575,descent,直连,31.006
T21,1505.575,descent,直连,31.068
T21,1506.575,descent,直连,31.13
T21,1507.574,descent,直连,31.193
T21,1508.574,descent,直连,31.256
T21,1509.573,descent,直连,31.32
T21,1510.573,descent,直连,31.384
T21,1511.573,descent,直连,31.449
T21,1512.572,descent,直连,31.514
T21,1513.572,descent,直连,31.579
T21,1514.571,descent,直连,31.645
T21,1515.571,descent,直连,31.712
T21,1516.571,descent,直连,31.779
T21,1517.57,descent,直连,31.846
T21,1518.57,descent,直连,31.915
T21,1519.569,descent,直连,31.983
T21,1520.569,descent,直连,32.052
T21,1521.569,descent,直连,32.122
